web-scraper-order,web-scraper-start-url,Competition_selector,Competition_selector-href,Fixtures_selector,Fixtures_selector-href,Match_data
"1554129337-523","https://www.world.rugby/sevens-series/standings/mens?series=21","Dubai","https://www.world.rugby/sevens-series/stage/1629/about","Fixtures & Results","https://www.world.rugby/sevens-series/stage/1629/fixtures","<div class=""info""><span>2015/16 HSBC World Rugby Women's Sevens Series - Dubai, </span><span>Cup Semi Finals, </span><span>Match 27</span></div><div class=""match""> <div class=""tLogo RUS""></div>   <div class=""teamName left"">Russia 7s</div><div class=""teamNameAbr left"">RUS</div><div class=""result left"">   19 - 12 </div><div class=""teamName left"">England 7s</div><div class=""teamNameAbr left"">ENG</div><div class=""tLogo second ENG""></div></div><div class=""info info--venue"">The Sevens, Dubai</div><div class=""matchBtns""> </div>"
"1554129239-401","https://www.world.rugby/sevens-series/standings/mens?series=22","Paris","https://www.world.rugby/sevens-series/stage/1692/about","Fixtures & Results","https://www.world.rugby/sevens-series/stage/1692/fixtures","<div class=""info""><span>HSBC World Rugby Sevens Series 2016-17 - Paris, </span><span>Cup Semi Finals, </span><span>Match 40</span></div><div class=""match""> <div class=""tLogo RSA""></div>   <div class=""teamName left"">South Africa 7s</div><div class=""teamNameAbr left"">RSA</div><div class=""result left"">   26 - 5 </div><div class=""teamName left"">New Zealand 7s</div><div class=""teamNameAbr left"">NZL</div><div class=""tLogo second NZL""></div></div><div class=""info info--venue"">Stade Jean Bouin, Paris</div><div class=""matchBtns""> </div>"
"1554129945-1066","https://www.world.rugby/sevens-series/standings/mens?series=5","Wellington","https://www.world.rugby/sevens-series/stage/1422/about","Fixtures & Results","https://www.world.rugby/sevens-series/stage/1422/fixtures","<div class=""info""><span>2003/04 IRB Sevens World Series - Wellington, </span><span>Pool D, </span><span>Match 1</span></div><div class=""match""> <div class=""tLogo FIJ""></div>   <div class=""teamName left"">Fiji 7s</div><div class=""teamNameAbr left"">FIJ</div><div class=""result left"">   26 - 5 </div><div class=""teamName left"">Canada 7s</div><div class=""teamNameAbr left"">CAN</div><div class=""tLogo second CAN""></div></div><div class=""info info--venue""></div><div class=""matchBtns""> </div>"
"1554129194-327","https://www.world.rugby/sevens-series/standings/mens?series=23","Sydney","https://www.world.rugby/sevens-series/stage/1788/about","Fixtures & Results","https://www.world.rugby/sevens-series/stage/1788/fixtures","<div class=""info""><span>HSBC World Rugby Sevens Series 2018 - Sydney, </span><span>Pool B, </span><span>Match 11</span></div><div class=""match""> <div class=""tLogo FRA""></div>   <div class=""teamName left"">France 7s</div><div class=""teamNameAbr left"">FRA</div><div class=""result left"">   14 - 17 </div><div class=""teamName left"">Kenya 7s</div><div class=""teamNameAbr left"">KEN</div><div class=""tLogo second KEN""></div></div><div class=""info info--venue"">Allianz Stadium, Sydney</div><div class=""matchBtns""> </div>"
"1554128982-180","https://www.world.rugby/sevens-series/standings/mens?series=28","Las Vegas","https://www.world.rugby/sevens-series/stage/1881/about","Fixtures & Results","https://www.world.rugby/sevens-series/stage/1881/fixtures","<div class=""info""><span>HSBC World Rugby Sevens Series 2019- Las Vegas, </span><span>Pool B, </span><span>Match 22</span></div><div class=""match""> <div class=""tLogo USA""></div>   <div class=""teamName left"">USA 7s</div><div class=""teamNameAbr left"">USA</div><div class=""result left"">   19 - 10 </div><div class=""teamName left"">France 7s</div><div class=""teamNameAbr left"">FRA</div><div class=""tLogo second FRA""></div></div><div class=""info info--venue"">Sam Boyd Stadium, Las Vegas</div><div class=""matchBtns""> </div>"
"1554129539-620","https://www.world.rugby/sevens-series/standings/mens?series=16","Amsterdam","https://www.world.rugby/sevens-series/stage/1524/about","Fixtures & Results","https://www.world.rugby/sevens-series/stage/1524/fixtures","<div class=""info""><span>2012/13 IRB Women's Sevens World Series - Amsterdam, </span><span>Cup Quarter Finals, </span><span>Match 22</span></div><div class=""match""> <div class=""tLogo USA""></div>   <div class=""teamName left"">USA 7s</div><div class=""teamNameAbr left"">USA</div><div class=""result left"">   5 - 19 </div><div class=""teamName left"">Canada 7s</div><div class=""teamNameAbr left"">CAN</div><div class=""tLogo second CAN""></div></div><div class=""info info--venue""></div><div class=""matchBtns""> </div>"
"1554129543-640","https://www.world.rugby/sevens-series/standings/mens?series=16","Guangzhou","https://www.world.rugby/sevens-series/stage/1523/about","Fixtures & Results","https://www.world.rugby/sevens-series/stage/1523/fixtures","<div class=""info""><span>2012/13 IRB Women's Sevens World Series - Guangzhou, </span><span>Pool C, </span><span>Match 8</span></div><div class=""match""> <div class=""tLogo USA""></div>   <div class=""teamName left"">USA 7s</div><div class=""teamNameAbr left"">USA</div><div class=""result left"">   21 - 12 </div><div class=""teamName left"">China 7s</div><div class=""teamNameAbr left"">CHN</div><div class=""tLogo second CHN""></div></div><div class=""info info--venue""></div><div class=""matchBtns""> </div>"
"1554129250-450","https://www.world.rugby/sevens-series/standings/mens?series=22","Singapore","https://www.world.rugby/sevens-series/stage/1691/about","Fixtures & Results","https://www.world.rugby/sevens-series/stage/1691/fixtures","<div class=""info""><span>HSBC World Rugby Sevens Series 2016-17 - Singapore, </span><span>Bronze Final, </span><span>Match 44</span></div><div class=""match""> <div class=""tLogo AUS""></div>   <div class=""teamName left"">Australia 7s</div><div class=""teamNameAbr left"">AUS</div><div class=""result left"">   12 - 14 </div><div class=""teamName left"">England 7s</div><div class=""teamNameAbr left"">ENG</div><div class=""tLogo second ENG""></div></div><div class=""info info--venue"">National Stadium, Singapore</div><div class=""matchBtns""> </div>"
"1554129953-1110","https://www.world.rugby/sevens-series/standings/mens?series=5","Dubai","https://www.world.rugby/sevens-series/stage/1421/about","Fixtures & Results","https://www.world.rugby/sevens-series/stage/1421/fixtures","<div class=""info""><span>2003/04 IRB Sevens World Series - Dubai, </span><span>Pool A, </span><span>Match 1</span></div><div class=""match""> <div class=""tLogo ENG""></div>   <div class=""teamName left"">England 7s</div><div class=""teamNameAbr left"">ENG</div><div class=""result left"">   45 - 0 </div><div class=""teamName left"">Morocco 7s</div><div class=""teamNameAbr left"">MAR</div><div class=""tLogo second MAR""></div></div><div class=""info info--venue""></div><div class=""matchBtns""> </div>"
"1554128974-131","https://www.world.rugby/sevens-series/standings/mens?series=28","Vancouver","https://www.world.rugby/sevens-series/stage/1882/about","Fixtures & Results","https://www.world.rugby/sevens-series/stage/1882/fixtures","<div class=""info""><span>HSBC World Rugby Sevens Series 2019- Vancouver , </span><span>Pool D, </span><span>Match 18</span></div><div class=""match""> <div class=""tLogo ARG""></div>   <div class=""teamName left"">Argentina 7s</div><div class=""teamNameAbr left"">ARG</div><div class=""result left"">   14 - 33 </div><div class=""teamName left"">England 7s</div><div class=""teamNameAbr left"">ENG</div><div class=""tLogo second ENG""></div></div><div class=""info info--venue"">BC Place, Vancouver</div><div class=""matchBtns""> </div>"
"1554129953-1140","https://www.world.rugby/sevens-series/standings/mens?series=5","Dubai","https://www.world.rugby/sevens-series/stage/1421/about","Fixtures & Results","https://www.world.rugby/sevens-series/stage/1421/fixtures","<div class=""info""><span>2003/04 IRB Sevens World Series - Dubai, </span><span>Cup Quarter Finals, </span><span>Match 31</span></div><div class=""match""> <div class=""tLogo SAM""></div>   <div class=""teamName left"">Samoa 7s</div><div class=""teamNameAbr left"">SAM</div><div class=""result left"">   14 - 10 </div><div class=""teamName left"">Australia 7s</div><div class=""teamNameAbr left"">AUS</div><div class=""tLogo second AUS""></div></div><div class=""info info--venue""></div><div class=""matchBtns""> </div>"
"1554129711-802","https://www.world.rugby/sevens-series/standings/mens?series=12","Dubai","https://www.world.rugby/sevens-series/stage/1479/about","Fixtures & Results","https://www.world.rugby/sevens-series/stage/1479/fixtures","<div class=""info""><span>2010/11 IRB Sevens World Series - Dubai, </span><span>Pool D, </span><span>Match 1</span></div><div class=""match""> <div class=""tLogo FIJ""></div>   <div class=""teamName left"">Fiji 7s</div><div class=""teamNameAbr left"">FIJ</div><div class=""result left"">   31 - 7 </div><div class=""teamName left"">Portugal 7s</div><div class=""teamNameAbr left"">POR</div><div class=""tLogo second POR""></div></div><div class=""info info--venue""></div><div class=""matchBtns""> </div>"
"1554129655-712","https://www.world.rugby/sevens-series/standings/mens?series=13","Las Vegas","https://www.world.rugby/sevens-series/stage/1490/about","Fixtures & Results","https://www.world.rugby/sevens-series/stage/1490/fixtures","<div class=""info""><span>2011/12 IRB Sevens World Series - Las Vegas, </span><span>Pool B, </span><span>Match 1</span></div><div class=""match""> <div class=""tLogo FIJ""></div>   <div class=""teamName left"">Fiji 7s</div><div class=""teamNameAbr left"">FIJ</div><div class=""result left"">   14 - 12 </div><div class=""teamName left"">Argentina 7s</div><div class=""teamNameAbr left"">ARG</div><div class=""tLogo second ARG""></div></div><div class=""info info--venue""></div><div class=""matchBtns""> </div>"
"1554129655-732","https://www.world.rugby/sevens-series/standings/mens?series=13","Las Vegas","https://www.world.rugby/sevens-series/stage/1490/about","Fixtures & Results","https://www.world.rugby/sevens-series/stage/1490/fixtures","<div class=""info""><span>2011/12 IRB Sevens World Series - Las Vegas, </span><span>Pool D, </span><span>Match 21</span></div><div class=""match""> <div class=""tLogo KEN""></div>   <div class=""teamName left"">Kenya 7s</div><div class=""teamNameAbr left"">KEN</div><div class=""result left"">   7 - 7 </div><div class=""teamName left"">England 7s</div><div class=""teamNameAbr left"">ENG</div><div class=""tLogo second ENG""></div></div><div class=""info info--venue""></div><div class=""matchBtns""> </div>"
"1554129844-905","https://www.world.rugby/sevens-series/standings/mens?series=8","Wellington","https://www.world.rugby/sevens-series/stage/1446/about","Fixtures & Results","https://www.world.rugby/sevens-series/stage/1446/fixtures","<div class=""info""><span>2006/07 IRB Sevens World Series - Wellington, </span><span>Pool D, </span><span>Match 16</span></div><div class=""match""> <div class=""tLogo ARG""></div>   <div class=""teamName left"">Argentina 7s</div><div class=""teamNameAbr left"">ARG</div><div class=""result left"">   14 - 32 </div><div class=""teamName left"">Kenya 7s</div><div class=""teamNameAbr left"">KEN</div><div class=""tLogo second KEN""></div></div><div class=""info info--venue""></div><div class=""matchBtns""> </div>"
"1554128950-45","https://www.world.rugby/sevens-series/standings/mens?series=29","Glendale","https://www.world.rugby/sevens-series/stage/1887/about","Fixtures & Results","https://www.world.rugby/sevens-series/stage/1887/fixtures","<div class=""info""><span>HSBC World Rugby Women's Sevens Series 2019 - Glendale, </span><span>Pool A, </span><span>Match 11</span></div><div class=""match""> <div class=""tLogo RUS""></div>   <div class=""teamName left"">Russia 7s</div><div class=""teamNameAbr left"">RUS</div><div class=""result left"">   58 - 0 </div><div class=""teamName left"">Mexico 7s</div><div class=""teamNameAbr left"">MEX</div><div class=""tLogo second MEX""></div></div><div class=""info info--venue"">Infinity Park, Glendale, Colorado</div><div class=""matchBtns""> </div>"
"1554129735-881","https://www.world.rugby/sevens-series/standings/mens?series=11","Las Vegas","https://www.world.rugby/sevens-series/stage/1475/about","Fixtures & Results","https://www.world.rugby/sevens-series/stage/1475/fixtures","<div class=""info""><span>2009/10 IRB Sevens World Series - Las Vegas, </span><span>Bowl Semi Finals, </span><span>Match 36</span></div><div class=""match""> <div class=""tLogo ARG""></div>   <div class=""teamName left"">Argentina 7s</div><div class=""teamNameAbr left"">ARG</div><div class=""result left"">   14 - 19 </div><div class=""teamName left"">USA 7s</div><div class=""teamNameAbr left"">USA</div><div class=""tLogo second USA""></div></div><div class=""info info--venue""></div><div class=""matchBtns""> </div>"
"1554128992-236","https://www.world.rugby/sevens-series/standings/mens?series=28","Sydney","https://www.world.rugby/sevens-series/stage/1880/about","Fixtures & Results","https://www.world.rugby/sevens-series/stage/1880/fixtures","<div class=""info""><span>HSBC World Rugby Sevens Series 2019- Sydney, </span><span>13th Place Semi Final, </span><span>Match 33</span></div><div class=""match""> <div class=""tLogo TGA""></div>   <div class=""teamName left"">Tonga 7s</div><div class=""teamNameAbr left"">TGA</div><div class=""result left"">   20 - 17 </div><div class=""teamName left"">Kenya 7s</div><div class=""teamNameAbr left"">KEN</div><div class=""tLogo second KEN""></div></div><div class=""info info--venue"">Spotless Stadium, Sydney</div><div class=""matchBtns""> </div>"
